FACILITY_ID,Industry
"1,000,793",Plastics Materials and Resins
"1,000,793",Plastics Materials and Resins
"1,000,793",Plastics Materials and Resins
"1,000,793",Plastics Materials and Resins
"1,003,275",Plastics Materials and Resins
"1,003,275",Plastics Materials and Resins
"1,003,275",Plastics Materials and Resins
"1,003,275",Plastics Materials and Resins
"1,003,275",Plastics Materials and Resins
"1,005,721",Plastics Materials and Resins
"1,005,721",Plastics Materials and Resins
"1,005,721",Plastics Materials and Resins
"1,005,721",Plastics Materials and Resins
"1,005,721",Plastics Materials and Resins
"1,004,615",Plastics Materials and Resins
"1,004,615",Plastics Materials and Resins
"1,004,615",Plastics Materials and Resins
"1,004,615",Plastics Materials and Resins
"1,004,615",Plastics Materials and Resins
"1,006,665",Plastics Materials and Resins
"1,006,665",Plastics Materials and Resins
"1,006,665",Plastics Materials and Resins
"1,006,665",Plastics Materials and Resins
"1,006,665",Plastics Materials and Resins
"1,005,826",Plastics Materials and Resins
"1,005,826",Plastics Materials and Resins
"1,005,826",Plastics Materials and Resins
"1,005,826",Plastics Materials and Resins
"1,005,826",Plastics Materials and Resins
"1,001,803",Plastics Materials and Resins
"1,001,803",Plastics Materials and Resins
"1,001,803",Plastics Materials and Resins
"1,001,803",Plastics Materials and Resins
"1,001,803",Plastics Materials and Resins
"1,003,842",Plastics Materials and Resins
"1,003,842",Plastics Materials and Resins
"1,003,842",Plastics Materials and Resins
"1,003,842",Plastics Materials and Resins
"1,003,842",Plastics Materials and Resins
"1,006,214",Plastics Materials and Resins
"1,006,214",Plastics Materials and Resins
"1,006,214",Plastics Materials and Resins
"1,006,214",Plastics Materials and Resins
"1,006,214",Plastics Materials and Resins
"1,003,966",Plastics Materials and Resins
"1,003,966",Plastics Materials and Resins
"1,003,966",Plastics Materials and Resins
"1,003,966",Plastics Materials and Resins
"1,003,966",Plastics Materials and Resins
"1,004,767",Plastics Materials and Resins
"1,004,767",Plastics Materials and Resins
"1,004,767",Plastics Materials and Resins
"1,004,767",Plastics Materials and Resins
"1,004,767",Plastics Materials and Resins
"1,003,903",Plastics Materials and Resins
"1,003,903",Plastics Materials and Resins
"1,003,903",Plastics Materials and Resins
"1,003,903",Plastics Materials and Resins
"1,003,903",Plastics Materials and Resins
"1,008,750",Plastics Materials and Resins
"1,008,750",Plastics Materials and Resins
"1,008,750",Plastics Materials and Resins
"1,008,750",Plastics Materials and Resins
"1,008,750",Plastics Materials and Resins
"1,011,974",Plastics Materials and Resins
"1,011,974",Plastics Materials and Resins
"1,011,974",Plastics Materials and Resins
"1,011,974",Plastics Materials and Resins
"1,011,974",Plastics Materials and Resins
"1,004,641",Plastics Materials and Resins
"1,004,641",Plastics Materials and Resins
"1,004,641",Plastics Materials and Resins
"1,004,641",Plastics Materials and Resins
"1,004,641",Plastics Materials and Resins
"1,002,723",Plastics Materials and Resins
"1,002,723",Plastics Materials and Resins
"1,002,723",Plastics Materials and Resins
"1,002,723",Plastics Materials and Resins
"1,002,723",Plastics Materials and Resins
"1,011,708",Plastics Materials and Resins
"1,011,708",Plastics Materials and Resins
"1,011,708",Plastics Materials and Resins
"1,011,708",Plastics Materials and Resins
"1,011,708",Plastics Materials and Resins
"1,003,975",Plastics Materials and Resins
"1,003,975",Plastics Materials and Resins
"1,003,975",Plastics Materials and Resins
"1,003,975",Plastics Materials and Resins
"1,003,975",Plastics Materials and Resins
"1,002,241",Plastics Materials and Resins
"1,002,241",Plastics Materials and Resins
"1,002,241",Plastics Materials and Resins
"1,002,241",Plastics Materials and Resins
"1,002,241",Plastics Materials and Resins
"1,004,136",Plastics Materials and Resins
"1,004,136",Plastics Materials and Resins
"1,004,136",Plastics Materials and Resins
"1,004,136",Plastics Materials and Resins
"1,004,136",Plastics Materials and Resins
"1,001,712",Plastics Materials and Resins
"1,001,712",Plastics Materials and Resins
"1,001,712",Plastics Materials and Resins
"1,001,712",Plastics Materials and Resins
"1,001,712",Plastics Materials and Resins
"1,003,383",Plastics Materials and Resins
"1,003,383",Plastics Materials and Resins
"1,003,383",Plastics Materials and Resins
"1,003,383",Plastics Materials and Resins
"1,003,383",Plastics Materials and Resins
"1,001,963",Plastics Materials and Resins
"1,001,963",Plastics Materials and Resins
"1,001,963",Plastics Materials and Resins
"1,001,963",Plastics Materials and Resins
"1,001,963",Plastics Materials and Resins
"1,003,081",Plastics Materials and Resins
"1,003,081",Plastics Materials and Resins
"1,003,081",Plastics Materials and Resins
"1,003,081",Plastics Materials and Resins
"1,003,081",Plastics Materials and Resins
"1,007,876",Plastics Materials and Resins
"1,007,876",Plastics Materials and Resins
"1,007,876",Plastics Materials and Resins
"1,007,876",Plastics Materials and Resins
"1,007,876",Plastics Materials and Resins
"1,003,304",Plastics Materials and Resins
"1,003,304",Plastics Materials and Resins
"1,003,304",Plastics Materials and Resins
"1,003,304",Plastics Materials and Resins
"1,003,304",Plastics Materials and Resins
"1,006,120",Plastics Materials and Resins
"1,006,120",Plastics Materials and Resins
"1,006,120",Plastics Materials and Resins
"1,006,120",Plastics Materials and Resins
"1,006,120",Plastics Materials and Resins
"1,004,178",Plastics Materials and Resins
"1,004,178",Plastics Materials and Resins
"1,004,178",Plastics Materials and Resins
"1,004,178",Plastics Materials and Resins
"1,004,178",Plastics Materials and Resins
"1,006,274",Plastics Materials and Resins
"1,006,274",Plastics Materials and Resins
"1,006,274",Plastics Materials and Resins
"1,006,274",Plastics Materials and Resins
"1,006,274",Plastics Materials and Resins
"1,004,714",Plastics Materials and Resins
"1,004,714",Plastics Materials and Resins
"1,004,714",Plastics Materials and Resins
"1,004,714",Plastics Materials and Resins
"1,004,714",Plastics Materials and Resins
"1,002,879",Plastics Materials and Resins
"1,002,879",Plastics Materials and Resins
"1,002,879",Plastics Materials and Resins
"1,002,879",Plastics Materials and Resins
"1,002,879",Plastics Materials and Resins
"1,001,720",Plastics Materials and Resins
"1,001,720",Plastics Materials and Resins
"1,001,720",Plastics Materials and Resins
"1,001,720",Plastics Materials and Resins
"1,001,720",Plastics Materials and Resins
"1,004,621",Plastics Materials and Resins
"1,004,621",Plastics Materials and Resins
"1,004,621",Plastics Materials and Resins
"1,004,621",Plastics Materials and Resins
"1,004,621",Plastics Materials and Resins
"1,001,780",Plastics Materials and Resins
"1,001,780",Plastics Materials and Resins
"1,001,780",Plastics Materials and Resins
"1,001,780",Plastics Materials and Resins
"1,001,780",Plastics Materials and Resins
"1,000,276",Plastics Materials and Resins
"1,000,276",Plastics Materials and Resins
"1,000,276",Plastics Materials and Resins
"1,000,276",Plastics Materials and Resins
"1,000,276",Plastics Materials and Resins
"1,003,654",Plastics Materials and Resins
"1,003,654",Plastics Materials and Resins
"1,003,654",Plastics Materials and Resins
"1,003,654",Plastics Materials and Resins
"1,003,654",Plastics Materials and Resins
"1,003,484",Plastics Materials and Resins
"1,003,484",Plastics Materials and Resins
"1,003,484",Plastics Materials and Resins
"1,003,484",Plastics Materials and Resins
"1,003,484",Plastics Materials and Resins
"1,011,859",Plastics Materials and Resins
"1,011,859",Plastics Materials and Resins
"1,011,859",Plastics Materials and Resins
"1,011,859",Plastics Materials and Resins
"1,011,859",Plastics Materials and Resins
"1,001,136",Plastics Materials and Resins
"1,001,136",Plastics Materials and Resins
"1,001,136",Plastics Materials and Resins
"1,001,136",Plastics Materials and Resins
"1,001,136",Plastics Materials and Resins
"1,000,627",Plastics Materials and Resins
"1,000,627",Plastics Materials and Resins
"1,000,627",Plastics Materials and Resins
"1,000,627",Plastics Materials and Resins
"1,000,627",Plastics Materials and Resins
"1,008,786",Plastics Materials and Resins
"1,008,786",Plastics Materials and Resins
"1,008,786",Plastics Materials and Resins
"1,008,786",Plastics Materials and Resins
"1,008,786",Plastics Materials and Resins
"1,006,453",Plastics Materials and Resins
"1,006,453",Plastics Materials and Resins
"1,006,453",Plastics Materials and Resins
"1,006,453",Plastics Materials and Resins
"1,006,453",Plastics Materials and Resins
"1,002,652",Plastics Materials and Resins
"1,002,652",Plastics Materials and Resins
"1,002,652",Plastics Materials and Resins
"1,002,652",Plastics Materials and Resins
"1,002,652",Plastics Materials and Resins
"1,007,574",Plastics Materials and Resins
"1,007,574",Plastics Materials and Resins
"1,007,574",Plastics Materials and Resins
"1,007,574",Plastics Materials and Resins
"1,007,574",Plastics Materials and Resins
"1,001,710",Plastics Materials and Resins
"1,001,710",Plastics Materials and Resins
"1,001,710",Plastics Materials and Resins
"1,001,710",Plastics Materials and Resins
"1,001,710",Plastics Materials and Resins
"1,002,542",Plastics Materials and Resins
"1,002,542",Plastics Materials and Resins
"1,002,542",Plastics Materials and Resins
"1,002,542",Plastics Materials and Resins
"1,002,542",Plastics Materials and Resins
"1,007,511",Plastics Materials and Resins
"1,007,511",Plastics Materials and Resins
"1,007,511",Plastics Materials and Resins
"1,007,511",Plastics Materials and Resins
"1,007,511",Plastics Materials and Resins
"1,004,315",Plastics Materials and Resins
"1,004,315",Plastics Materials and Resins
"1,004,315",Plastics Materials and Resins
"1,004,315",Plastics Materials and Resins
"1,004,315",Plastics Materials and Resins
"1,000,232",Plastics Materials and Resins
"1,000,232",Plastics Materials and Resins
"1,000,232",Plastics Materials and Resins
"1,000,232",Plastics Materials and Resins
"1,000,232",Plastics Materials and Resins
"1,004,368",Plastics Materials and Resins
"1,004,368",Plastics Materials and Resins
"1,004,368",Plastics Materials and Resins
"1,004,368",Plastics Materials and Resins
"1,004,368",Plastics Materials and Resins
"1,007,868",Plastics Materials and Resins
"1,007,868",Plastics Materials and Resins
"1,007,868",Plastics Materials and Resins
"1,007,868",Plastics Materials and Resins
"1,007,868",Plastics Materials and Resins
"1,002,551",Lime
"1,002,551",Lime
"1,002,551",Lime
"1,002,551",Lime
"1,002,551",Lime
"1,002,919",Lime
"1,002,919",Lime
"1,002,919",Lime
"1,002,919",Lime
"1,002,919",Lime
"1,002,920",Lime
"1,002,920",Lime
"1,002,920",Lime
"1,002,920",Lime
"1,002,920",Lime
"1,004,386",Lime
"1,004,386",Lime
"1,004,386",Lime
"1,004,386",Lime
"1,004,386",Lime
"1,002,767",Lime
"1,002,767",Lime
"1,002,767",Lime
"1,002,767",Lime
"1,002,767",Lime
"1,000,379",Lime
"1,000,379",Lime
"1,000,379",Lime
"1,000,379",Lime
"1,000,379",Lime
"1,002,209",Lime
"1,002,209",Lime
"1,002,209",Lime
"1,002,209",Lime
"1,002,209",Lime
"1,002,601",Lime
"1,002,601",Lime
"1,002,601",Lime
"1,002,601",Lime
"1,002,601",Lime
"1,002,395",Lime
"1,002,395",Lime
"1,002,395",Lime
"1,002,395",Lime
"1,002,395",Lime
"1,002,397",Lime
"1,002,397",Lime
"1,002,397",Lime
"1,002,397",Lime
"1,002,397",Lime
"1,002,403",Lime
"1,002,403",Lime
"1,002,403",Lime
"1,002,403",Lime
"1,002,403",Lime
"1,004,097",Lime
"1,004,097",Lime
"1,004,097",Lime
"1,004,097",Lime
"1,004,097",Lime
"1,000,056",Lime
"1,000,056",Lime
"1,000,056",Lime
"1,000,056",Lime
"1,000,056",Lime
"1,004,571",Lime
"1,004,571",Lime
"1,004,571",Lime
"1,004,571",Lime
"1,004,571",Lime
"1,002,598",Lime
"1,002,598",Lime
"1,002,598",Lime
"1,002,598",Lime
"1,002,598",Lime
"1,002,620",Lime
"1,002,620",Lime
"1,002,620",Lime
"1,002,620",Lime
"1,002,620",Lime
"1,006,336",Lime
"1,006,336",Lime
"1,006,336",Lime
"1,006,336",Lime
"1,006,336",Lime
"1,002,432",Lime
"1,002,432",Lime
"1,002,432",Lime
"1,002,432",Lime
"1,002,432",Lime
"1,002,549",Lime
"1,002,549",Lime
"1,002,549",Lime
"1,002,549",Lime
"1,002,549",Lime
"1,009,832",Alkalies and Chlorine
"1,009,832",Alkalies and Chlorine
"1,009,832",Alkalies and Chlorine
"1,009,832",Alkalies and Chlorine
"1,009,832",Alkalies and Chlorine
"1,002,350",Alkalies and Chlorine
"1,002,350",Alkalies and Chlorine
"1,002,350",Alkalies and Chlorine
"1,002,350",Alkalies and Chlorine
"1,002,350",Alkalies and Chlorine
"1,001,666",Alkalies and Chlorine
"1,001,666",Alkalies and Chlorine
"1,001,666",Alkalies and Chlorine
"1,001,666",Alkalies and Chlorine
"1,001,666",Alkalies and Chlorine
"1,011,241",Alkalies and Chlorine
"1,011,241",Alkalies and Chlorine
"1,011,241",Alkalies and Chlorine
"1,011,241",Alkalies and Chlorine
"1,011,241",Alkalies and Chlorine
"1,011,837",Alkalies and Chlorine
"1,011,837",Alkalies and Chlorine
"1,011,837",Alkalies and Chlorine
"1,011,837",Alkalies and Chlorine
"1,011,837",Alkalies and Chlorine
"1,000,254",Alkalies and Chlorine
"1,000,254",Alkalies and Chlorine
"1,000,254",Alkalies and Chlorine
"1,000,254",Alkalies and Chlorine
"1,000,254",Alkalies and Chlorine
"1,008,459",Alkalies and Chlorine
"1,008,459",Alkalies and Chlorine
"1,008,459",Alkalies and Chlorine
"1,008,459",Alkalies and Chlorine
"1,008,459",Alkalies and Chlorine
"1,001,713",Alkalies and Chlorine
"1,001,713",Alkalies and Chlorine
"1,001,713",Alkalies and Chlorine
"1,001,713",Alkalies and Chlorine
"1,001,713",Alkalies and Chlorine
"1,001,709",Alkalies and Chlorine
"1,001,709",Alkalies and Chlorine
"1,001,709",Alkalies and Chlorine
"1,001,709",Alkalies and Chlorine
"1,001,709",Alkalies and Chlorine
"1,001,704",Alkalies and Chlorine
"1,001,704",Alkalies and Chlorine
"1,001,704",Alkalies and Chlorine
"1,001,704",Alkalies and Chlorine
"1,001,704",Alkalies and Chlorine
"1,002,889",Other_Not Found
"1,002,889",Other_Not Found
"1,002,889",Other_Not Found
"1,002,889",Other_Not Found
"1,002,889",Other_Not Found
"1,006,324",Other_Not Found
"1,006,324",Other_Not Found
"1,006,324",Other_Not Found
"1,006,324",Other_Not Found
"1,006,324",Other_Not Found
"1,005,040",Other_Not Found
"1,005,040",Other_Not Found
"1,005,040",Other_Not Found
"1,005,040",Other_Not Found
"1,005,040",Other_Not Found
"1,003,490",Other_Not Found
"1,003,490",Other_Not Found
"1,003,490",Other_Not Found
"1,003,490",Other_Not Found
"1,003,490",Other_Not Found
"1,005,308",Other_Not Found
"1,005,308",Other_Not Found
"1,005,308",Other_Not Found
"1,005,308",Other_Not Found
"1,005,308",Other_Not Found
"1,004,452",Other_Not Found
"1,004,452",Other_Not Found
"1,004,452",Other_Not Found
"1,004,452",Other_Not Found
"1,004,452",Other_Not Found
"1,005,621",Other_Not Found
"1,005,621",Other_Not Found
"1,005,621",Other_Not Found
"1,005,621",Other_Not Found
"1,005,621",Other_Not Found
"1,005,438",Other_Not Found
"1,005,438",Other_Not Found
"1,005,438",Other_Not Found
"1,005,438",Other_Not Found
"1,005,438",Other_Not Found
"1,006,411",Other_Not Found
"1,006,411",Other_Not Found
"1,006,411",Other_Not Found
"1,006,411",Other_Not Found
"1,006,411",Other_Not Found
"1,005,797",Other_Not Found
"1,005,797",Other_Not Found
"1,005,797",Other_Not Found
"1,005,797",Other_Not Found
"1,005,797",Other_Not Found
"1,005,439",Other_Not Found
"1,005,439",Other_Not Found
"1,005,439",Other_Not Found
"1,005,439",Other_Not Found
"1,005,439",Other_Not Found
"1,000,588",Iron and Steel Mills
"1,000,588",Iron and Steel Mills
"1,000,588",Iron and Steel Mills
"1,000,588",Iron and Steel Mills
"1,000,588",Iron and Steel Mills
"1,007,177",Iron and Steel Mills
"1,007,177",Iron and Steel Mills
"1,007,177",Iron and Steel Mills
"1,007,177",Iron and Steel Mills
"1,007,177",Iron and Steel Mills
"1,003,962",Iron and Steel Mills
"1,003,962",Iron and Steel Mills
"1,003,962",Iron and Steel Mills
"1,003,962",Iron and Steel Mills
"1,003,962",Iron and Steel Mills
"1,000,274",Iron and Steel Mills
"1,000,274",Iron and Steel Mills
"1,000,274",Iron and Steel Mills
"1,000,274",Iron and Steel Mills
"1,000,274",Iron and Steel Mills
"1,003,403",Iron and Steel Mills
"1,003,403",Iron and Steel Mills
"1,003,403",Iron and Steel Mills
"1,003,403",Iron and Steel Mills
"1,003,403",Iron and Steel Mills
"1,001,834",Iron and Steel Mills
"1,001,834",Iron and Steel Mills
"1,001,834",Iron and Steel Mills
"1,001,834",Iron and Steel Mills
"1,001,834",Iron and Steel Mills
"1,000,418",Iron and Steel Mills
"1,000,418",Iron and Steel Mills
"1,000,418",Iron and Steel Mills
"1,000,418",Iron and Steel Mills
"1,000,418",Iron and Steel Mills
"1,000,233",Iron and Steel Mills
"1,000,233",Iron and Steel Mills
"1,000,233",Iron and Steel Mills
"1,000,233",Iron and Steel Mills
"1,000,233",Iron and Steel Mills
"1,001,673",Iron and Steel Mills
"1,001,673",Iron and Steel Mills
"1,001,673",Iron and Steel Mills
"1,001,673",Iron and Steel Mills
"1,001,673",Iron and Steel Mills
"1,005,976",Iron and Steel Mills
"1,005,976",Iron and Steel Mills
"1,005,976",Iron and Steel Mills
"1,005,976",Iron and Steel Mills
"1,005,976",Iron and Steel Mills
"1,001,669",Iron and Steel Mills
"1,001,669",Iron and Steel Mills
"1,001,669",Iron and Steel Mills
"1,001,669",Iron and Steel Mills
"1,001,669",Iron and Steel Mills
"1,000,159",Iron and Steel Mills
"1,000,159",Iron and Steel Mills
"1,000,159",Iron and Steel Mills
"1,000,159",Iron and Steel Mills
"1,000,159",Iron and Steel Mills
"1,006,041",Iron and Steel Mills
"1,006,041",Iron and Steel Mills
"1,006,041",Iron and Steel Mills
"1,006,041",Iron and Steel Mills
"1,006,041",Iron and Steel Mills
"1,003,093",Iron and Steel Mills
"1,003,093",Iron and Steel Mills
"1,003,093",Iron and Steel Mills
"1,003,093",Iron and Steel Mills
"1,003,093",Iron and Steel Mills
"1,005,344",Iron and Steel Mills
"1,005,344",Iron and Steel Mills
"1,005,344",Iron and Steel Mills
"1,005,344",Iron and Steel Mills
"1,005,344",Iron and Steel Mills
"1,002,903",Iron and Steel Mills
"1,002,903",Iron and Steel Mills
"1,002,903",Iron and Steel Mills
"1,002,903",Iron and Steel Mills
"1,002,903",Iron and Steel Mills
"1,003,902",Iron and Steel Mills
"1,003,902",Iron and Steel Mills
"1,003,902",Iron and Steel Mills
"1,003,902",Iron and Steel Mills
"1,003,902",Iron and Steel Mills
"1,004,036",Iron and Steel Mills
"1,004,036",Iron and Steel Mills
"1,004,036",Iron and Steel Mills
"1,004,036",Iron and Steel Mills
"1,004,036",Iron and Steel Mills
"1,005,003",Iron and Steel Mills
"1,005,003",Iron and Steel Mills
"1,005,003",Iron and Steel Mills
"1,005,003",Iron and Steel Mills
"1,005,003",Iron and Steel Mills
"1,005,491",Iron and Steel Mills
"1,005,491",Iron and Steel Mills
"1,005,491",Iron and Steel Mills
"1,005,491",Iron and Steel Mills
"1,005,491",Iron and Steel Mills
"1,000,214",Iron and Steel Mills
"1,000,214",Iron and Steel Mills
"1,000,214",Iron and Steel Mills
"1,000,214",Iron and Steel Mills
"1,000,214",Iron and Steel Mills
"1,000,156",Iron and Steel Mills
"1,000,156",Iron and Steel Mills
"1,000,156",Iron and Steel Mills
"1,000,156",Iron and Steel Mills
"1,000,156",Iron and Steel Mills
"1,004,811",Iron and Steel Mills
"1,004,811",Iron and Steel Mills
"1,004,811",Iron and Steel Mills
"1,004,811",Iron and Steel Mills
"1,004,811",Iron and Steel Mills
"1,005,777",Iron and Steel Mills
"1,005,777",Iron and Steel Mills
"1,005,777",Iron and Steel Mills
"1,005,777",Iron and Steel Mills
"1,005,777",Iron and Steel Mills
"1,005,615",Iron and Steel Mills
"1,005,615",Iron and Steel Mills
"1,005,615",Iron and Steel Mills
"1,005,615",Iron and Steel Mills
"1,005,615",Iron and Steel Mills
"1,000,330",Iron and Steel Mills
"1,000,330",Iron and Steel Mills
"1,000,330",Iron and Steel Mills
"1,000,330",Iron and Steel Mills
"1,000,330",Iron and Steel Mills
"1,005,190",Iron and Steel Mills
"1,005,190",Iron and Steel Mills
"1,005,190",Iron and Steel Mills
"1,005,190",Iron and Steel Mills
"1,005,190",Iron and Steel Mills
"1,011,242",Iron and Steel Mills
"1,011,242",Iron and Steel Mills
"1,011,242",Iron and Steel Mills
"1,011,242",Iron and Steel Mills
"1,011,242",Iron and Steel Mills
"1,006,391",Iron and Steel Mills
"1,006,391",Iron and Steel Mills
"1,006,391",Iron and Steel Mills
"1,006,391",Iron and Steel Mills
"1,006,391",Iron and Steel Mills
"1,003,523",Iron and Steel Mills
"1,003,523",Iron and Steel Mills
"1,003,523",Iron and Steel Mills
"1,003,523",Iron and Steel Mills
"1,003,523",Iron and Steel Mills
"1,003,474",Iron and Steel Mills
"1,003,474",Iron and Steel Mills
"1,003,474",Iron and Steel Mills
"1,003,474",Iron and Steel Mills
"1,003,474",Iron and Steel Mills
"1,000,394",Iron and Steel Mills
"1,000,394",Iron and Steel Mills
"1,000,394",Iron and Steel Mills
"1,000,394",Iron and Steel Mills
"1,000,394",Iron and Steel Mills
"1,003,507",Iron and Steel Mills
"1,003,507",Iron and Steel Mills
"1,003,507",Iron and Steel Mills
"1,003,507",Iron and Steel Mills
"1,003,507",Iron and Steel Mills
"1,003,965",Iron and Steel Mills
"1,003,965",Iron and Steel Mills
"1,003,965",Iron and Steel Mills
"1,003,965",Iron and Steel Mills
"1,003,965",Iron and Steel Mills
"1,005,800",Iron and Steel Mills
"1,005,800",Iron and Steel Mills
"1,005,800",Iron and Steel Mills
"1,005,800",Iron and Steel Mills
"1,005,800",Iron and Steel Mills
"1,006,144",Iron and Steel Mills
"1,006,144",Iron and Steel Mills
"1,006,144",Iron and Steel Mills
"1,006,144",Iron and Steel Mills
"1,006,144",Iron and Steel Mills
"1,003,268",Iron and Steel Mills
"1,003,268",Iron and Steel Mills
"1,003,268",Iron and Steel Mills
"1,003,268",Iron and Steel Mills
"1,003,268",Iron and Steel Mills
"1,005,006",Iron and Steel Mills
"1,005,006",Iron and Steel Mills
"1,005,006",Iron and Steel Mills
"1,005,006",Iron and Steel Mills
"1,005,006",Iron and Steel Mills
"1,002,216",Iron and Steel Mills
"1,002,216",Iron and Steel Mills
"1,002,216",Iron and Steel Mills
"1,002,216",Iron and Steel Mills
"1,002,216",Iron and Steel Mills
"1,005,602",Iron and Steel Mills
"1,005,602",Iron and Steel Mills
"1,005,602",Iron and Steel Mills
"1,005,602",Iron and Steel Mills
"1,005,602",Iron and Steel Mills
"1,004,151",Iron and Steel Mills
"1,004,151",Iron and Steel Mills
"1,004,151",Iron and Steel Mills
"1,004,151",Iron and Steel Mills
"1,004,151",Iron and Steel Mills
"1,004,259",Iron and Steel Mills
"1,004,259",Iron and Steel Mills
"1,004,259",Iron and Steel Mills
"1,004,259",Iron and Steel Mills
"1,004,259",Iron and Steel Mills
"1,004,493",Iron and Steel Mills
"1,004,493",Iron and Steel Mills
"1,004,493",Iron and Steel Mills
"1,004,493",Iron and Steel Mills
"1,004,493",Iron and Steel Mills
"1,000,895",Iron and Steel Mills
"1,000,895",Iron and Steel Mills
"1,000,895",Iron and Steel Mills
"1,000,895",Iron and Steel Mills
"1,000,895",Iron and Steel Mills
"1,008,994",Iron and Steel Mills
"1,008,994",Iron and Steel Mills
"1,008,994",Iron and Steel Mills
"1,008,994",Iron and Steel Mills
"1,008,994",Iron and Steel Mills
"1,002,266",Iron and Steel Mills
"1,002,266",Iron and Steel Mills
"1,002,266",Iron and Steel Mills
"1,002,266",Iron and Steel Mills
"1,002,266",Iron and Steel Mills
"1,002,147",Iron and Steel Mills
"1,002,147",Iron and Steel Mills
"1,002,147",Iron and Steel Mills
"1,002,147",Iron and Steel Mills
"1,002,147",Iron and Steel Mills
"1,002,958",Iron and Steel Mills
"1,002,958",Iron and Steel Mills
"1,002,958",Iron and Steel Mills
"1,002,958",Iron and Steel Mills
"1,002,958",Iron and Steel Mills
"1,005,755",Iron and Steel Mills
"1,005,755",Iron and Steel Mills
"1,005,755",Iron and Steel Mills
"1,005,755",Iron and Steel Mills
"1,005,755",Iron and Steel Mills
"1,006,325",Iron and Steel Mills
"1,006,325",Iron and Steel Mills
"1,006,325",Iron and Steel Mills
"1,006,325",Iron and Steel Mills
"1,006,325",Iron and Steel Mills
"1,005,144",Iron and Steel Mills
"1,005,144",Iron and Steel Mills
"1,005,144",Iron and Steel Mills
"1,005,144",Iron and Steel Mills
"1,005,144",Iron and Steel Mills
"1,007,946",Iron and Steel Mills
"1,007,946",Iron and Steel Mills
"1,007,946",Iron and Steel Mills
"1,007,946",Iron and Steel Mills
"1,007,946",Iron and Steel Mills
"1,002,768",Iron and Steel Mills
"1,002,768",Iron and Steel Mills
"1,002,768",Iron and Steel Mills
"1,002,768",Iron and Steel Mills
"1,002,768",Iron and Steel Mills
"1,005,283",Iron and Steel Mills
"1,005,283",Iron and Steel Mills
"1,005,283",Iron and Steel Mills
"1,005,283",Iron and Steel Mills
"1,005,283",Iron and Steel Mills
"1,004,434",Iron and Steel Mills
"1,004,434",Iron and Steel Mills
"1,004,434",Iron and Steel Mills
"1,004,434",Iron and Steel Mills
"1,004,434",Iron and Steel Mills
"1,003,860",Iron and Steel Mills
"1,003,860",Iron and Steel Mills
"1,003,860",Iron and Steel Mills
"1,003,860",Iron and Steel Mills
"1,003,860",Iron and Steel Mills
"1,006,269",Iron and Steel Mills
"1,006,269",Iron and Steel Mills
"1,006,269",Iron and Steel Mills
"1,006,269",Iron and Steel Mills
"1,006,269",Iron and Steel Mills
"1,004,729",Iron and Steel Mills
"1,004,729",Iron and Steel Mills
"1,004,729",Iron and Steel Mills
"1,004,729",Iron and Steel Mills
"1,004,729",Iron and Steel Mills
"1,004,038",Iron and Steel Mills
"1,004,038",Iron and Steel Mills
"1,004,038",Iron and Steel Mills
"1,004,038",Iron and Steel Mills
"1,004,038",Iron and Steel Mills
"1,006,341",Iron and Steel Mills
"1,006,341",Iron and Steel Mills
"1,006,341",Iron and Steel Mills
"1,006,341",Iron and Steel Mills
"1,006,341",Iron and Steel Mills
"1,005,832",Iron and Steel Mills
"1,005,832",Iron and Steel Mills
"1,005,832",Iron and Steel Mills
"1,005,832",Iron and Steel Mills
"1,005,832",Iron and Steel Mills
"1,004,215",Iron and Steel Mills
"1,004,215",Iron and Steel Mills
"1,004,215",Iron and Steel Mills
"1,004,215",Iron and Steel Mills
"1,004,215",Iron and Steel Mills
"1,004,411",Iron and Steel Mills
"1,004,411",Iron and Steel Mills
"1,004,411",Iron and Steel Mills
"1,004,411",Iron and Steel Mills
"1,004,411",Iron and Steel Mills
"1,006,708",Iron and Steel Mills
"1,006,708",Iron and Steel Mills
"1,006,708",Iron and Steel Mills
"1,006,708",Iron and Steel Mills
"1,006,708",Iron and Steel Mills
"1,002,769",Iron and Steel Mills
"1,002,769",Iron and Steel Mills
"1,002,769",Iron and Steel Mills
"1,002,769",Iron and Steel Mills
"1,002,769",Iron and Steel Mills
"1,002,621",Iron and Steel Mills
"1,002,621",Iron and Steel Mills
"1,002,621",Iron and Steel Mills
"1,002,621",Iron and Steel Mills
"1,002,621",Iron and Steel Mills
"1,000,029",Iron and Steel Mills
"1,000,029",Iron and Steel Mills
"1,000,029",Iron and Steel Mills
"1,000,029",Iron and Steel Mills
"1,000,029",Iron and Steel Mills
"1,001,840",Iron and Steel Mills
"1,001,840",Iron and Steel Mills
"1,001,840",Iron and Steel Mills
"1,001,840",Iron and Steel Mills
"1,001,840",Iron and Steel Mills
"1,007,866",Iron and Steel Mills
"1,007,866",Iron and Steel Mills
"1,007,866",Iron and Steel Mills
"1,007,866",Iron and Steel Mills
"1,007,866",Iron and Steel Mills
"1,000,714",Iron and Steel Mills
"1,000,714",Iron and Steel Mills
"1,000,714",Iron and Steel Mills
"1,000,714",Iron and Steel Mills
"1,000,714",Iron and Steel Mills
"1,007,348",Iron and Steel Mills
"1,007,348",Iron and Steel Mills
